"";"Sensor: Sensor (#2, 79)";"";"";"";"";"";"";
"";"Irradiation (W/m2)";"Module temperature (°C)";"Ambient temperature (°C)";"Wind velocity (m/s)";"Insolation (Wh/m2)";"Status";"Etotal_C (WattEver)";
"2025-12-14 03:30:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 03:35:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 03:40:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 03:45:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 03:50:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 03:55:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 04:00:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 04:05:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 04:10:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 04:15:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 04:20:00";"0";"23";"23";"0.000";"0";"0";"0";
"2025-12-14 04:25:00";"0";"23";"23";"0.000";"0";"0";"0";
"2025-12-14 04:30:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-14 04:35:00";"0";"24";"22";"0.000";"0";"0";"0";
"2025-12-14 04:40:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 04:45:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 04:50:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 04:55:00";"0";"24";"23";"0.000";"0";"0";"0";
"2025-12-14 05:00:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-14 05:05:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-14 05:10:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-14 05:15:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-14 05:20:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-14 05:25:00";"0";"23";"22";"0.000";"0";"0";"0";
"2025-12-14 05:30:00";"0";"23";"22";"0.000";"0";"0";"75";
"2025-12-14 05:35:00";"2";"23";"22";"0.000";"0";"0";"692";
"2025-12-14 05:40:00";"6";"23";"22";"0.000";"0";"0";"2586";
"2025-12-14 05:45:00";"12";"23";"22";"0.000";"1";"0";"6233";
"2025-12-14 05:50:00";"16";"23";"22";"0.000";"3";"0";"11320";
"2025-12-14 05:55:00";"19";"23";"22";"0.000";"4";"0";"17062";
"2025-12-14 06:00:00";"24";"24";"22";"0.000";"6";"0";"24391";
"2025-12-14 06:05:00";"36";"24";"23";"0.000";"9";"0";"35375";
"2025-12-14 06:10:00";"49";"24";"23";"0.000";"13";"0";"50161";
"2025-12-14 06:15:00";"59";"25";"23";"0.000";"18";"0";"67889";
"2025-12-14 06:20:00";"66";"25";"23";"0.000";"24";"0";"87761";
"2025-12-14 06:25:00";"77";"26";"23";"0.000";"30";"0";"111119";
"2025-12-14 06:30:00";"87";"26";"23";"0.000";"38";"0";"137358";
"2025-12-14 06:35:00";"99";"27";"24";"0.000";"46";"0";"167062";
"2025-12-14 06:40:00";"115";"27";"24";"0.000";"55";"0";"201556";
"2025-12-14 06:45:00";"133";"28";"24";"0.000";"67";"0";"241772";
"2025-12-14 06:50:00";"154";"28";"24";"0.000";"80";"0";"288131";
"2025-12-14 06:55:00";"176";"29";"25";"0.000";"94";"0";"341392";
"2025-12-14 07:00:00";"200";"30";"25";"0.000";"111";"0";"401609";
"2025-12-14 07:05:00";"222";"30";"25";"0.000";"130";"0";"468269";
"2025-12-14 07:10:00";"240";"30";"26";"0.000";"150";"0";"540690";
"2025-12-14 07:15:00";"247";"31";"26";"0.000";"170";"0";"614588";
"2025-12-14 07:20:00";"269";"32";"26";"0.000";"193";"0";"695497";
"2025-12-14 07:25:00";"304";"33";"27";"0.000";"218";"0";"787091";
"2025-12-14 07:30:00";"329";"33";"27";"0.000";"245";"0";"885501";
"2025-12-14 07:35:00";"368";"34";"27";"0.000";"276";"0";"996092";
"2025-12-14 07:40:00";"403";"34";"27";"0.000";"310";"0";"1117112";
"2025-12-14 07:45:00";"394";"34";"28";"0.000";"343";"0";"1236359";
"2025-12-14 07:50:00";"350";"35";"28";"0.000";"372";"0";"1341017";
"2025-12-14 07:55:00";"283";"33";"28";"0.000";"396";"0";"1426144";
"2025-12-14 08:00:00";"310";"32";"27";"0.000";"422";"0";"1519639";
"2025-12-14 08:05:00";"330";"33";"27";"0.000";"449";"0";"1618528";
"2025-12-14 08:10:00";"347";"34";"27";"0.000";"478";"0";"1722857";
"2025-12-14 08:15:00";"367";"34";"28";"0.000";"509";"0";"1833392";
"2025-12-14 08:20:00";"414";"34";"28";"0.000";"543";"0";"1957826";
"2025-12-14 08:25:00";"457";"37";"28";"0.000";"581";"0";"2094946";
"2025-12-14 08:30:00";"434";"38";"29";"0.000";"618";"0";"2225488";
"2025-12-14 08:35:00";"395";"37";"29";"0.000";"651";"0";"2344518";
"2025-12-14 08:40:00";"412";"37";"29";"0.000";"685";"0";"2467915";
"2025-12-14 08:45:00";"356";"36";"29";"0.000";"715";"0";"2575060";
"2025-12-14 08:50:00";"398";"37";"29";"0.000";"748";"0";"2694550";
"2025-12-14 08:55:00";"476";"37";"29";"0.000";"788";"0";"2836855";
"2025-12-14 09:00:00";"531";"39";"30";"0.000";"832";"0";"2996402";
"2025-12-14 09:05:00";"543";"40";"30";"0.000";"877";"0";"3159789";
"2025-12-14 09:10:00";"485";"40";"31";"0.000";"918";"0";"3305369";
"2025-12-14 09:15:00";"436";"38";"30";"0.000";"954";"0";"3436020";
"2025-12-14 09:20:00";"456";"37";"30";"0.000";"992";"0";"3573004";
"2025-12-14 09:25:00";"392";"36";"29";"0.000";"1025";"0";"3691086";
"2025-12-14 09:30:00";"429";"36";"29";"0.000";"1060";"0";"3819490";
"2025-12-14 09:35:00";"460";"36";"29";"0.000";"1099";"0";"3957590";
"2025-12-14 09:40:00";"404";"36";"29";"0.000";"1133";"0";"4078901";
"2025-12-14 09:45:00";"263";"33";"28";"0.000";"1154";"0";"4157959";
"2025-12-14 09:50:00";"232";"32";"28";"0.000";"1174";"0";"4227781";
"2025-12-14 09:55:00";"183";"31";"27";"0.000";"1189";"0";"4282560";
"2025-12-14 10:00:00";"212";"31";"27";"0.000";"1207";"0";"4346417";
"2025-12-14 10:05:00";"212";"31";"27";"0.000";"1225";"0";"4410316";
"2025-12-14 10:10:00";"160";"31";"27";"0.000";"1238";"0";"4458183";
"2025-12-14 10:15:00";"215";"30";"27";"0.000";"1256";"0";"4523037";
"2025-12-14 10:20:00";"302";"31";"27";"0.000";"1281";"0";"4613678";
"2025-12-14 10:25:00";"385";"33";"27";"0.000";"1313";"0";"4729632";
"2025-12-14 10:30:00";"441";"36";"28";"0.000";"1350";"0";"4862378";
"2025-12-14 10:35:00";"363";"37";"29";"0.000";"1380";"0";"4970501";
"2025-12-14 10:40:00";"266";"35";"29";"0.000";"1402";"0";"5050457";
"2025-12-14 10:45:00";"271";"34";"29";"0.000";"1425";"0";"5132252";
"2025-12-14 10:50:00";"311";"34";"29";"0.000";"1451";"0";"5225246";
"2025-12-14 10:55:00";"286";"35";"29";"0.000";"1475";"0";"5311394";
"2025-12-14 11:00:00";"241";"35";"29";"0.000";"1495";"0";"5383715";
"2025-12-14 11:05:00";"212";"34";"28";"0.000";"1513";"0";"5447247";
"2025-12-14 11:10:00";"273";"34";"28";"0.000";"1535";"0";"5529168";
"2025-12-14 11:15:00";"479";"36";"29";"0.000";"1576";"0";"5673933";
"2025-12-14 11:20:00";"497";"40";"29";"0.000";"1617";"0";"5823364";
"2025-12-14 11:25:00";"554";"40";"30";"0.000";"1663";"0";"5990105";
"2025-12-14 11:30:00";"665";"43";"31";"0.000";"1719";"0";"6189724";
"2025-12-14 11:35:00";"656";"45";"32";"0.000";"1774";"0";"6386803";
"2025-12-14 11:40:00";"523";"44";"32";"0.000";"1817";"0";"6543796";
"2025-12-14 11:45:00";"493";"40";"31";"0.000";"1858";"0";"6691969";
"2025-12-14 11:50:00";"430";"39";"31";"0.000";"1894";"0";"6820968";
"2025-12-14 11:55:00";"340";"38";"30";"0.000";"1922";"0";"6922471";
"2025-12-14 12:00:00";"228";"36";"30";"0.000";"1941";"0";"6991143";
"2025-12-14 12:05:00";"166";"32";"29";"0.000";"1955";"0";"7040917";
"2025-12-14 12:10:00";"214";"31";"29";"0.000";"1973";"0";"7105152";
"2025-12-14 12:15:00";"298";"26";"28";"0.000";"1998";"0";"7195202";
"2025-12-14 12:20:00";"461";"29";"27";"0.000";"2037";"0";"7333684";
"2025-12-14 12:25:00";"491";"34";"27";"0.000";"2078";"0";"7481192";
"2025-12-14 12:30:00";"620";"31";"28";"0.000";"2129";"0";"7667227";
"2025-12-14 12:35:00";"787";"33";"28";"0.000";"2195";"0";"7903259";
"2025-12-14 12:40:00";"808";"42";"29";"0.000";"2262";"0";"8145810";
"2025-12-14 12:45:00";"549";"44";"30";"0.000";"2308";"0";"8311007";
"2025-12-14 12:50:00";"495";"43";"30";"0.000";"2349";"0";"8459404";
"2025-12-14 12:55:00";"506";"41";"31";"0.000";"2392";"0";"8612252";
"2025-12-14 13:00:00";"501";"43";"32";"0.000";"2433";"0";"8762102";
"2025-12-14 13:05:00";"626";"44";"33";"0.000";"2486";"0";"8951339";
"2025-12-14 13:10:00";"590";"46";"33";"0.000";"2535";"0";"9128369";
"2025-12-14 13:15:00";"564";"44";"33";"0.000";"2583";"0";"9298979";
"2025-12-14 13:20:00";"565";"45";"33";"0.000";"2630";"0";"9468604";
"2025-12-14 13:25:00";"456";"45";"34";"0.000";"2668";"0";"9605778";
"2025-12-14 13:30:00";"381";"42";"33";"0.000";"2700";"0";"9720261";
"2025-12-14 13:35:00";"445";"41";"32";"0.000";"2737";"0";"9853796";
"2025-12-14 13:40:00";"386";"41";"32";"0.000";"2769";"0";"9969703";
"2025-12-14 13:45:00";"296";"38";"31";"0.000";"2794";"0";"10058909";
"2025-12-14 13:50:00";"231";"37";"31";"0.000";"2813";"0";"10128351";
"2025-12-14 13:55:00";"237";"35";"31";"0.000";"2833";"0";"10199623";
"2025-12-14 14:00:00";"227";"35";"31";"0.000";"2852";"0";"10267955";
"2025-12-14 14:05:00";"172";"34";"31";"0.000";"2866";"0";"10319757";
"2025-12-14 14:10:00";"153";"34";"30";"0.000";"2879";"0";"10365568";
"2025-12-14 14:15:00";"214";"33";"30";"0.000";"2897";"0";"10430242";
"2025-12-14 14:20:00";"244";"34";"30";"0.000";"2917";"0";"10503669";
"2025-12-14 14:25:00";"329";"36";"30";"0.000";"2945";"0";"10602711";
"2025-12-14 14:30:00";"273";"36";"31";"0.000";"2968";"0";"10684890";
"2025-12-14 14:35:00";"224";"35";"30";"0.000";"2986";"0";"10752558";
"2025-12-14 14:40:00";"329";"34";"30";"0.000";"3014";"0";"10851490";
"2025-12-14 14:45:00";"364";"36";"30";"0.000";"3044";"0";"10959678";
"2025-12-14 14:50:00";"283";"36";"31";"0.000";"3067";"0";"11044773";
"2025-12-14 14:55:00";"244";"35";"30";"0.000";"3088";"0";"11118460";
"2025-12-14 15:00:00";"228";"34";"30";"0.000";"3107";"0";"11187135";
"2025-12-14 15:05:00";"313";"35";"30";"0.000";"3133";"0";"11281323";
"2025-12-14 15:10:00";"317";"36";"30";"0.000";"3160";"0";"11376495";
"2025-12-14 15:15:00";"289";"37";"31";"0.000";"3184";"0";"11463688";
"2025-12-14 15:20:00";"271";"37";"31";"0.000";"3206";"0";"11545109";
"2025-12-14 15:25:00";"253";"36";"31";"0.000";"3228";"0";"11621334";
"2025-12-14 15:30:00";"261";"35";"30";"0.000";"3249";"0";"11699903";
"2025-12-14 15:35:00";"229";"35";"30";"0.000";"3269";"0";"11768576";
"2025-12-14 15:40:00";"233";"35";"30";"0.000";"3288";"0";"11838802";
"2025-12-14 15:45:00";"186";"34";"30";"0.000";"3303";"0";"11894300";
"2025-12-14 15:50:00";"183";"33";"30";"0.000";"3319";"0";"11949388";
"2025-12-14 15:55:00";"156";"33";"30";"0.000";"3332";"0";"11996567";
"2025-12-14 16:00:00";"129";"32";"29";"0.000";"3343";"0";"12035273";
"2025-12-14 16:05:00";"108";"31";"29";"0.000";"3352";"0";"12067687";
"2025-12-14 16:10:00";"123";"31";"29";"0.000";"3362";"0";"12104706";
"2025-12-14 16:15:00";"132";"31";"28";"0.000";"3373";"0";"12144583";
"2025-12-14 16:20:00";"116";"30";"28";"0.000";"3383";"0";"12179515";
"2025-12-14 16:25:00";"110";"30";"28";"0.000";"3392";"0";"12212522";
"2025-12-14 16:30:00";"113";"30";"28";"0.000";"3401";"0";"12246621";
"2025-12-14 16:35:00";"103";"30";"28";"0.000";"3410";"0";"12277731";
"2025-12-14 16:40:00";"98";"30";"28";"0.000";"3418";"0";"12307160";
"2025-12-14 16:45:00";"92";"30";"28";"0.000";"3426";"0";"12334876";
"2025-12-14 16:50:00";"87";"29";"28";"0.000";"3433";"0";"12361031";
"2025-12-14 16:55:00";"78";"29";"28";"0.000";"3440";"0";"12384650";
"2025-12-14 17:00:00";"67";"29";"28";"0.000";"3445";"0";"12404805";
"2025-12-14 17:05:00";"56";"28";"27";"0.000";"3450";"0";"12421727";
"2025-12-14 17:10:00";"51";"28";"27";"0.000";"3454";"0";"12437349";
"2025-12-14 17:15:00";"47";"28";"27";"0.000";"3458";"0";"12451490";
"2025-12-14 17:20:00";"41";"28";"27";"0.000";"3462";"0";"12463976";
"2025-12-14 17:25:00";"35";"28";"27";"0.000";"3465";"0";"12474584";
"2025-12-14 17:30:00";"29";"27";"27";"0.000";"3467";"0";"12483495";
"2025-12-14 17:35:00";"23";"27";"27";"0.000";"3469";"0";"12490640";
"2025-12-14 17:40:00";"17";"27";"26";"0.000";"3471";"0";"12495909";
"2025-12-14 17:45:00";"12";"27";"26";"0.000";"3472";"0";"12499512";
"2025-12-14 17:50:00";"7";"26";"26";"0.000";"3472";"0";"12501725";
"2025-12-14 17:55:00";"3";"26";"26";"0.000";"3472";"0";"12502789";
"2025-12-14 18:00:00";"1";"26";"26";"0.000";"3473";"0";"12503132";
"2025-12-14 18:05:00";"0";"26";"26";"0.000";"3473";"0";"12503357";
"2025-12-14 18:10:00";"0";"26";"26";"0.000";"3473";"0";"12503357";
"2025-12-14 18:15:00";"0";"26";"26";"0.000";"3473";"0";"12503357";
"2025-12-14 18:20:00";"0";"26";"26";"0.000";"3473";"0";"12503357";
"2025-12-14 18:25:00";"0";"26";"26";"0.000";"3473";"0";"12503357";
"2025-12-14 18:30:00";"0";"26";"26";"0.000";"3473";"0";"12503357";
"2025-12-14 18:35:00";"0";"26";"26";"0.000";"3473";"0";"12503357";
"2025-12-14 18:40:00";"0";"26";"26";"0.000";"3473";"0";"12503357";
"2025-12-14 18:45:00";"0";"26";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 18:50:00";"0";"25";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 18:55:00";"0";"25";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 19:00:00";"0";"25";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 19:05:00";"0";"25";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 19:10:00";"0";"25";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 19:15:00";"0";"25";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 19:20:00";"0";"25";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 19:25:00";"0";"25";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 19:30:00";"0";"25";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 19:35:00";"0";"25";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 19:40:00";"0";"25";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 19:45:00";"0";"25";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 19:50:00";"0";"24";"25";"0.000";"3473";"0";"12503357";
"2025-12-14 19:55:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 20:00:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 20:05:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 20:10:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 20:15:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 20:20:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 20:25:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 20:30:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 20:35:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 20:40:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 20:45:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 20:50:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 20:55:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 21:00:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 21:05:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 21:10:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 21:15:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 21:20:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 21:25:00";"0";"24";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 21:30:00";"0";"23";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 21:35:00";"0";"23";"24";"0.000";"3473";"0";"12503357";
"2025-12-14 21:40:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 21:45:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 21:50:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 21:55:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 22:00:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 22:05:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 22:10:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 22:15:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 22:20:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 22:25:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 22:30:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 22:35:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 22:40:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 22:45:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 22:50:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 22:55:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 23:00:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 23:05:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 23:10:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 23:15:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 23:20:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 23:25:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 23:30:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 23:35:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 23:40:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 23:45:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 23:50:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
"2025-12-14 23:55:00";"0";"23";"23";"0.000";"3473";"0";"12503357";
